kind,symbol,title
u,F42B,"EXPLOSIVE CHARGES, e.g. FOR BLASTINGFIREWORKSAMMUNITIONexplosive compositions fuzes blasting"
u,F42C,AMMUNITION FUZESblasting cartridge initiators chemical aspects ARMING OR SAFETY MEANS THEREFORfilling fuzes fitting or extracting primers in or from fuzes containers for fuzes
u,F42D,"BLASTINGfuses, e.g. fuse cords, blasting cartridges"
c,F99,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION
u,F99Z,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION
s,G,PHYSICS
c,G01,MEASURINGTESTING
u,G01B,"MEASURING LENGTH, THICKNESS OR SIMILAR LINEAR DIMENSIONSMEASURING ANGLESMEASURING AREASMEASURING IRREGULARITIES OF SURFACES OR CONTOURS"
u,G01C,"MEASURING DISTANCES, LEVELS OR BEARINGSSURVEYINGNAVIGATIONGYROSCOPIC INSTRUMENTSPHOTOGRAMMETRY OR VIDEOGRAMMETRYmeasuring liquid level  radio navigation, determining distance or velocity by use of propagation effects, e.g. Doppler effect, propagation time, of radio waves, analogous arrangements using other waves"
u,G01D,MEASURING NOT SPECIALLY ADAPTED FOR A SPECIFIC VARIABLEARRANGEMENTS FOR MEASURING TWO OR MORE VARIABLES NOT COVERED BY A SINGLE OTHER SUBCLASSTARIFF METERING APPARATUSTRANSFERRING OR TRANSDUCING ARRANGEMENTS NOT SPECIALLY ADAPTED FOR A SPECIFIC VARIABLEMEASURING OR TESTING NOT OTHERWISE PROVIDED FOR
u,G01F,"MEASURING VOLUME, VOLUME FLOW, MASS FLOW, OR LIQUID LEVELMETERING BY VOLUME"
u,G01G,WEIGHING
u,G01H,"MEASUREMENT OF MECHANICAL VIBRATIONS OR ULTRASONIC, SONIC OR INFRASONIC WAVES"
u,G01J,"MEASUREMENT OF INTENSITY, VELOCITY, SPECTRAL CONTENT, POLARISATION, PHASE OR PULSE CHARACTERISTICS OF INFRARED, VISIBLE OR ULTRAVIOLET LIGHTCOLORIMETRYRADIATION PYROMETRY"
u,G01K,MEASURING TEMPERATUREMEASURING QUANTITY OF HEATTHERMALLY-SENSITIVE ELEMENTS NOT OTHERWISE PROVIDED FORradiation pyrometry
u,G01L,"MEASURING FORCE, STRESS, TORQUE, WORK, MECHANICAL POWER, MECHANICAL EFFICIENCY, OR FLUID PRESSUREweighing"
u,G01M,"TESTING STATIC OR DYNAMIC BALANCE OF MACHINES OR STRUCTURESTESTING OF STRUCTURES OR APPARATUS, NOT OTHERWISE PROVIDED FOR"
u,G01N,"INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIESmeasuring or testing processes other than immunoassay, involving enzymes or microorganisms ,"
u,G01P,"MEASURING LINEAR OR ANGULAR SPEED, ACCELERATION, DECELERATION OR SHOCKINDICATING PRESENCE OR ABSENCE OF MOVEMENT INDICATING DIRECTION OF MOVEMENT measuring angular rate using gyroscopic effects combined measuring devices for measuring two or more variables of movement measuring velocity of sound measuring velocity of light determining direction or velocity of solid objects by reflection or reradiation of radio or other waves and based on propagation effects, e.g. Doppler effect, propagation time or direction of propagation, measuring speed of nuclear radiation"
u,G01Q,"SCANNING-PROBE TECHNIQUES OR APPARATUSAPPLICATIONS OF SCANNING-PROBE TECHNIQUES, e.g. SCANNING-PROBE MICROSCOPY [SPM]"
u,G01R,MEASURING ELECTRIC VARIABLESMEASURING MAGNETIC VARIABLESindicating correct tuning of resonant circuits
u,G01S,RADIO DIRECTION-FINDINGRADIO NAVIGATIONDETERMINING DISTANCE OR VELOCITY BY USE OF RADIO WAVESLOCATING OR PRESENCE-DETECTING BY USE OF THE REFLECTION OR RERADIATION OF RADIO WAVESANALOGOUS ARRANGEMENTS USING OTHER WAVES
u,G01T,"MEASUREMENT OF NUCLEAR OR X-RADIATIONradiation analysis of materials, mass spectrometry tubes for determining the presence, intensity, density or energy of radiation or particles"
u,G01V,"GEOPHYSICSGRAVITATIONAL MEASUREMENTSDETECTING MASSES OR OBJECTSTAGSmeans for indicating the location of accidentally buried, e.g. snow-buried, persons"
u,G01W,"METEOROLOGYradar, sonar, lidar or analogous systems, designed for meteorological use , ,"
c,G02,OPTICS
u,G02B,"OPTICAL ELEMENTS, SYSTEMS OR APPARATUS"
u,G02C,SPECTACLESSUNGLASSES OR GOGGLES INSOFAR AS THEY HAVE THE SAME FEATURES AS SPECTACLESCONTACT LENSES
u,G02F,OPTICAL DEVICES OR ARRANGEMENTS FOR THE CONTROL OF LIGHT BY MODIFICATION OF THE OPTICAL PROPERTIES OF THE MEDIA OF THE ELEMENTS INVOLVED THEREINNON-LINEAR OPTICSFREQUENCY-CHANGING OF LIGHTOPTICAL LOGIC ELEMENTSOPTICAL ANALOGUE/DIGITAL CONVERTERS
c,G03,PHOTOGRAPHYCINEMATOGRAPHYANALOGOUS TECHNIQUES USING WAVES OTHER THAN OPTICAL WAVESELECTROGRAPHYHOLOGRAPHY
u,G03B,APPARATUS OR ARRANGEMENTS FOR TAKING PHOTOGRAPHS OR FOR PROJECTING OR VIEWING THEMAPPARATUS OR ARRANGEMENTS EMPLOYING ANALOGOUS TECHNIQUES USING WAVES OTHER THAN OPTICAL WAVESACCESSORIES THEREFORoptical parts of such apparatus photosensitive materials or processes for photographic purposes apparatus for processing exposed photographic materials
u,G03C,"PHOTOSENSITIVE MATERIALS FOR PHOTOGRAPHIC PURPOSESPHOTOGRAPHIC PROCESSES, e.g. CINE, X-RAY, COLOUR OR STEREO-PHOTOGRAPHIC PROCESSESAUXILIARY PROCESSES IN PHOTOGRAPHYphotographic processes characterised by the use or manipulation of apparatus classifiable per se in subclass , see"
u,G03D,APPARATUS FOR PROCESSING EXPOSED PHOTOGRAPHIC MATERIALSACCESSORIES THEREFOR
u,G03F,"PHOTOMECHANICAL PRODUCTION OF TEXTURED OR PATTERNED SURFACES, e.g. FOR PRINTING, FOR PROCESSING OF SEMICONDUCTOR DEVICESMATERIALS THEREFORORIGINALS THEREFORAPPARATUS SPECIALLY ADAPTED THEREFORphototypographic composing devices photosensitive materials or processes for photographic purposes electrography, sensitive layers or processes"
u,G03G,ELECTROGRAPHYELECTROPHOTOGRAPHYMAGNETOGRAPHYinformation storage based on relative movement between record carrier and transducer static stores with means for writing-in or reading-out information recording of television signals
u,G03H,"HOLOGRAPHIC PROCESSES OR APPARATUSholograms, e.g. point holograms, used as ordinary optical elements analogue computers performing mathematical operations with the aid of optical elements holographic storage ,"
c,G04,HOROLOGY
u,G04B,"MECHANICALLY-DRIVEN CLOCKS OR WATCHESMECHANICAL PARTS OF CLOCKS OR WATCHES IN GENERALTIME-PIECES USING THE POSITION OF THE SUN, MOON, OR STARSspring- or weight-driven mechanisms in general electromechanical clocks or watches electromechanical clocks with attached or built-in means operating any device at preselected times or after predetermined time intervals clocks or watches with stop devices structural details or housings specially adapted for electronic time-pieces with no moving parts"
u,G04C,"ELECTROMECHANICAL CLOCKS OR WATCHESmechanical parts of clocks or watches in general electronic time-pieces with no moving parts, electronic circuitry for producing timing pulses"
u,G04D,APPARATUS OR TOOLS SPECIALLY DESIGNED FOR MAKING OR MAINTAINING CLOCKS OR WATCHES
u,G04F,"TIME-INTERVAL MEASURINGmeasuring pulse characteristics , e.g. in radar or like systems"
u,G04G,ELECTRONIC TIME-PIECES
u,G04R,RADIO-CONTROLLED TIME-PIECES
c,G05,CONTROLLINGREGULATING
u,G05B,CONTROL OR REGULATING SYSTEMS IN GENERALFUNCTIONAL ELEMENTS OF SUCH SYSTEMSMONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS  systems for controlling or regulating non-electric variables   systems for regulating electric or magnetic variables   control devices or systems insofar as characterised by mechanical features only
u,G05D,SYSTEMS FOR CONTROLLING OR REGULATING NON-ELECTRIC VARIABLES
u,G05F,"SYSTEMS FOR REGULATING ELECTRIC OR MAGNETIC VARIABLESregulating the timing or recurrence frequency of pulses in radar or radio navigation systems  regulation of current or voltage, specially adapted for use in electronic time-pieces  closed-loop systems for regulating non-electric variables by electric means  regulating power supply of digital computers  for obtaining desired operating characteristics of electromagnets with armatures  regulating electric power distribution networks  regulating the charging of batteries  regulating of the output of static converters, e.g. switching regulators,  regulation of the output of electric generators ,  controlling transformers, reactors or choke coils  regulating frequency response, gain, maximum output, amplitude or bandwidth of amplifiers  regulating tuning of resonant circuits  controlling generators of electronic oscillations or pulses  regulating characteristics of transmission lines  controlling electric light sources , , , ,  electric control of X-ray apparatus"
u,G05G,"CONTROL DEVICES OR SYSTEMS INSOFAR AS CHARACTERISED BY MECHANICAL FEATURES ONLY""Bowden"" or like mechanisms gearings or mechanisms not peculiar to this purpose speed changing or reversing mechanisms for gearings conveying rotary motion"
c,G06,COMPUTINGCALCULATING OR COUNTING
u,G06C,DIGITAL COMPUTERS IN WHICH ALL THE COMPUTATION IS EFFECTED MECHANICALLYscore computers for card games
u,G06D,DIGITAL FLUID-PRESSURE COMPUTING DEVICES
u,G06E,OPTICAL COMPUTING DEVICESdigital storage using optical elements
u,G06F,ELECTRIC DIGITAL DATA PROCESSINGcomputer systems based on specific computational models
u,G06G,ANALOGUE COMPUTERSanalogue optical computing devices computer systems based on specific computational models
u,G06J,"HYBRID COMPUTING ARRANGEMENTSoptical hybrid computing devices computer systems based on specific computational models neural networks for image data processing analogue/digital conversion, in general"
u,G06K,GRAPHICAL DATA READINGimage or video recognition or understanding PRESENTATION OF DATARECORD CARRIERSHANDLING RECORD CARRIERS
u,G06M,"COUNTING MECHANISMSCOUNTING OF OBJECTS NOT OTHERWISE PROVIDED FORcounting by measuring volume or weight of articles to be counted , adaptation of counters to electricity meters in electromechanical arrangements for measuring time integral of electric power or current computers counting electric pulses counting characters, words or messages in switching networks for transmission of digital information metering arrangements in telephonic systems"
u,G06N,COMPUTING ARRANGEMENTS BASED ON SPECIFIC COMPUTATIONAL MODELS
u,G06Q,"INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL OR SUPERVISORY PURPOSESSYSTEMS OR METHODS SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL OR SUPERVISORY PURPOSES, NOT OTHERWISE PROVIDED FOR"
u,G06T,"IMAGE DATA PROCESSING OR GENERATION, IN GENERAL"
u,G06V,IMAGE OR VIDEO RECOGNITION OR UNDERSTANDING
c,G07,CHECKING-DEVICES
u,G07B,"TICKET-ISSUING APPARATUSTAXIMETERSARRANGEMENTS OR APPARATUS FOR COLLECTING FARES, TOLLS OR ENTRANCE FEES AT ONE OR MORE CONTROL POINTS FRANKING APPARATUS"
u,G07C,"TIME OR ATTENDANCE REGISTERSREGISTERING OR INDICATING THE WORKING OF MACHINESGENERATING RANDOM NUMBERSVOTING OR LOTTERY APPARATUSARRANGEMENTS, SYSTEMS OR APPARATUS FOR CHECKING NOT PROVIDED FOR ELSEWHERE"
u,G07D,"HANDLING OF COINS OR OF VALUABLE PAPERS, e.g. TESTING, SORTING BY DENOMINATIONS, COUNTING, DISPENSING, CHANGING OR DEPOSITING"
u,G07F,COIN-FREED OR LIKE APPARATUScoin sorting coin testing
u,G07G,"REGISTERING THE RECEIPT OF CASH, VALUABLES, OR TOKENSdigital computing in general ,"
c,G08,SIGNALLING
u,G08B,SIGNALLING OR CALLING SYSTEMSORDER TELEGRAPHSALARM SYSTEMS
u,G08C,"TRANSMISSION SYSTEMS FOR MEASURED VALUES, CONTROL OR SIMILAR SIGNALSfluid pressure transmission systems  mechanical means for transferring the output of a sensing member into a different variable  mechanical control systems"
u,G08G,"TRAFFIC CONTROL SYSTEMSguiding railway traffic, ensuring the safety of railway traffic radar or analogous systems, sonar systems or lidar systems specially adapted for traffic control , , radar or analogous systems, sonar systems or lidar systems specially adapted for anti-collision purposes , , control of position, course, altitude or attitude of land, water, air or space vehicles, not being specific to a traffic environment"
c,G09,EDUCATINGCRYPTOGRAPHYDISPLAYADVERTISINGSEALS
u,G09B,"EDUCATIONAL OR DEMONSTRATION APPLIANCESAPPLIANCES FOR TEACHING, OR COMMUNICATING WITH, THE BLIND, DEAF OR MUTEMODELSPLANETARIAGLOBESMAPSDIAGRAMS"
u,G09C,CIPHERING OR DECIPHERING APPARATUS FOR CRYPTOGRAPHIC OR OTHER PURPOSES INVOLVING THE NEED FOR SECRECY
u,G09D,RAILWAY OR LIKE TIME OR FARE TABLESPERPETUAL CALENDARS
u,G09F,DISPLAYINGADVERTISINGSIGNSLABELS OR NAME-PLATESSEALS
u,G09G,"ARRANGEMENTS OR CIRCUITS FOR CONTROL OF INDICATING DEVICES USING STATIC MEANS TO PRESENT VARIABLE INFORMATIONarrangements for transferring data between digital computers and displays static indicating arrangements comprising an association of a number of separate sources or light control cells static indicating arrangements comprising integral associations of a number of light sources , , , scanning, transmission or reproduction of documents or the like, e.g. facsimile transmission, details thereof"
c,G10,MUSICAL INSTRUMENTSACOUSTICS
u,G10B,"ORGANS, HARMONIUMS OR SIMILAR WIND MUSICAL INSTRUMENTS WITH ASSOCIATED BLOWING APPARATUSaccordions, concertinas or the like or keyboards therefor  automatic wind instruments"
u,G10C,"PIANOS, HARPSICHORDS, SPINETS OR SIMILAR STRINGED MUSICAL INSTRUMENTS WITH ONE OR MORE KEYBOARDSautomatic musical instruments"
u,G10D,"STRINGED MUSICAL INSTRUMENTSWIND MUSICAL INSTRUMENTSACCORDIONS OR CONCERTINASPERCUSSION MUSICAL INSTRUMENTSAEOLIAN HARPS SINGING-FLAME MUSICAL INSTRUMENTSMUSICAL INSTRUMENTS NOT OTHERWISE PROVIDED FORorgans, harmoniums or similar wind musical instruments with associated blowing apparatus  pianos, harpsichords, spinets or similar stringed musical instruments with one or more keyboards  automatic musical instruments  electrophonic musical instruments in which tones are generated by electromechanical means"
u,G10F,AUTOMATIC MUSICAL INSTRUMENTSnon-musical aspects of musical toy instruments arrangements for the associated working of recording or reproducing apparatus with automatic musical instruments
u,G10G,"REPRESENTATION OF MUSICRECORDING MUSIC IN NOTATION FORMACCESSORIES FOR MUSIC OR MUSICAL INSTRUMENTS NOT OTHERWISE PROVIDED FOR, e.g. SUPPORTSmusic stands non-musical aspects of musical toy instruments metronomes teaching music"
u,G10H,"ELECTROPHONIC MUSICAL INSTRUMENTSINSTRUMENTS IN WHICH THE TONES ARE GENERATED BY ELECTROMECHANICAL MEANS OR ELECTRONIC GENERATORS, OR IN WHICH THE TONES ARE SYNTHESISED FROM A DATA STORE"
u,G10K,"SOUND-PRODUCING DEVICESMETHODS OR DEVICES FOR PROTECTING AGAINST, OR FOR DAMPING, NOISE OR OTHER ACOUSTIC WAVES IN GENERALACOUSTICS NOT OTHERWISE PROVIDED FOR"
u,G10L,SPEECH ANALYSIS TECHNIQUES OR SPEECH SYNTHESISSPEECH RECOGNITIONSPEECH OR VOICE PROCESSING TECHNIQUESSPEECH OR AUDIO CODING OR DECODING
c,G11,INFORMATION STORAGE
u,G11B,"INFORMATION STORAGE BASED ON RELATIVE MOVEMENT BETWEEN RECORD CARRIER AND TRANSDUCERrecording measured values in a way that does not require playback through a transducer recording or playback apparatus using mechanically marked tape, e.g. punched paper tape, or using unit records, e.g. punched or magnetically marked cards transferring data from one type of record carrier to another  circuits for coupling output of reproducer to radio receiver  gramophone pick-ups or like acoustic electromechanical transducers or circuits therefor"
u,G11C,STATIC STORESsemiconductor memory devices
c,G12,INSTRUMENT DETAILS
u,G12B,"CONSTRUCTIONAL DETAILS OF INSTRUMENTS, OR COMPARABLE DETAILS OF OTHER APPARATUS, NOT OTHERWISE PROVIDED FOR"
c,G16,INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS
u,G16B,"BIOINFORMATICS, i.e. INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR GENETIC OR PROTEIN-RELATED DATA PROCESSING IN COMPUTATIONAL MOLECULAR BIOLOGY"
u,G16C,COMPUTATIONAL CHEMISTRYCHEMOINFORMATICSCOMPUTATIONAL MATERIALS SCIENCE
u,G16H,"HEALTHCARE INFORMATICS, i.e. INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR THE HANDLING OR PROCESSING OF MEDICAL OR HEALTHCARE DATA"
u,G16Y,INFORMATION AND COMMUNICATION TECHNOLOGY SPECIALLY ADAPTED FOR THE INTERNET OF THINGS [IoT]
u,G16Z,"INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS, NOT OTHERWISE PROVIDED FOR"
c,G21,NUCLEAR PHYSICSNUCLEAR ENGINEERING
u,G21B,"FUSION REACTORSuncontrolled fusion, applications thereof"
u,G21C,"NUCLEAR REACTORSfusion reactors, hybrid fission-fusion reactors nuclear explosives"
u,G21D,NUCLEAR POWER PLANT
u,G21F,"PROTECTION AGAINST X-RADIATION, GAMMA RADIATION, CORPUSCULAR RADIATION OR PARTICLE BOMBARDMENTTREATING RADIOACTIVELY CONTAMINATED MATERIALDECONTAMINATION ARRANGEMENTS THEREFORradiation protection by pharmaceutical means , in cosmonautic vehicles combined with a reactor combined with X-ray tubes combined with X-ray apparatus"
u,G21G,CONVERSION OF CHEMICAL ELEMENTSRADIOACTIVE SOURCES
u,G21H,"OBTAINING ENERGY FROM RADIOACTIVE SOURCESAPPLICATIONS OF RADIATION FROM RADIOACTIVE SOURCES, NOT OTHERWISE PROVIDED FORUTILISING COSMIC RADIATIONmeasurement of nuclear or X-radiation fusion reactors nuclear reactors lamps in which a gas filling is excited to luminescence by external corpuscular radiation or by radioactive material structurally associated with the lamp ,"
u,G21J,NUCLEAR EXPLOSIVESAPPLICATIONS THEREOF
u,G21K,TECHNIQUES FOR HANDLING PARTICLES OR IONISING RADIATION NOT OTHERWISE PROVIDED FORIRRADIATION DEVICESGAMMA RAY OR X-RAY MICROSCOPES
c,G99,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION
u,G99Z,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION
s,H,ELECTRICITY
c,H01,ELECTRIC ELEMENTS
u,H01B,"CABLESCONDUCTORSINSULATORSSELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIESselection for magnetic properties waveguides"
u,H01C,RESISTORS
u,H01F,MAGNETSINDUCTANCESTRANSFORMERSSELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES
u,H01G,"CAPACITORSCAPACITORS, RECTIFIERS, DETECTORS, SWITCHING DEVICES, LIGHT-SENSITIVE OR TEMPERATURE-SENSITIVE DEVICES OF THE ELECTROLYTIC TYPEselection of specified materials as dielectric capacitors having potential barriers"
u,H01H,ELECTRIC SWITCHESRELAYSSELECTORSEMERGENCY PROTECTIVE DEVICEScontact cables  electrolytic self-interrupters  emergency protective circuit arrangements  switching by electronic means without contact-making
u,H01J,ELECTRIC DISCHARGE TUBES OR DISCHARGE LAMPSspark-gaps arc lamps with consumable electrodes particle accelerators
u,H01K,"ELECTRIC INCANDESCENT LAMPSdetails, apparatus or processes for manufacture applicable to both discharge devices and incandescent lamps  light sources using a combination of incandescent and other types of light generation ,"
u,H01L,"SEMICONDUCTOR DEVICES NOT COVERED BY CLASS   use of semiconductor devices for measuring   resistors in general   magnets, inductors or transformers   capacitors in general   electrolytic devices   batteries or accumulators   waveguides, resonators or lines of the waveguide type   line connectors or current collectors   stimulated-emission devices   electromechanical resonators   loudspeakers, microphones, gramophone pick-ups or like acoustic electromechanical transducers   electric light sources in general   printed circuits, hybrid circuits, casings or constructional details of electrical apparatus, manufacture of assemblages of electrical components   use of semiconductor devices in circuits having a particular application, see the subclass for the application"
u,H01M,"PROCESSES OR MEANS, e.g. BATTERIES, FOR THE DIRECT CONVERSION OF CHEMICAL ENERGY INTO ELECTRICAL ENERGY"
u,H01P,"WAVEGUIDESRESONATORS, LINES OR OTHER DEVICES OF THE WAVEGUIDE TYPEoperating at optical frequencies"
u,H01Q,"ANTENNAS, i.e. RADIO AERIALSradiators or antennas for microwave heating"
u,H01R,ELECTRICALLY-CONDUCTIVE CONNECTIONSSTRUCTURAL ASSOCIATIONS OF A PLURALITY OF MUTUALLY-INSULATED ELECTRICAL CONNECTING ELEMENTSCOUPLING DEVICESCURRENT COLLECTORS
u,H01S,DEVICES USING THE PROCESS OF LIGHT AMPLIFICATION BY STIMULATED EMISSION OF RADIATION [LASER] TO AMPLIFY OR GENERATE LIGHTDEVICES USING STIMULATED EMISSION OF ELECTROMAGNETIC RADIATION IN WAVE RANGES OTHER THAN OPTICAL
u,H01T,SPARK GAPSOVERVOLTAGE ARRESTERS USING SPARK GAPSSPARKING PLUGSCORONA DEVICESGENERATING IONS TO BE INTRODUCED INTO NON-ENCLOSED GASESovervoltage protection circuits
c,H02,"GENERATION, CONVERSION, OR DISTRIBUTION OF ELECTRIC POWER"
u,H02B,"BOARDS, SUBSTATIONS OR SWITCHING ARRANGEMENTS FOR THE SUPPLY OR DISTRIBUTION OF ELECTRIC POWER"
u,H02G,"INSTALLATION OF ELECTRIC CABLES OR LINES, OR OF COMBINED OPTICAL AND ELECTRIC CABLES OR LINES"
u,H02H,"EMERGENCY PROTECTIVE CIRCUIT ARRANGEMENTSindicating or signalling undesired working conditions , e.g. , locating faults along lines emergency protective devices"
u,H02J,CIRCUIT ARRANGEMENTS OR SYSTEMS FOR SUPPLYING OR DISTRIBUTING ELECTRIC POWERSYSTEMS FOR STORING ELECTRIC ENERGY
u,H02K,DYNAMO-ELECTRIC MACHINESdynamo-electric relays conversion of DC or AC input power into surge output power
u,H02M,"APPARATUS FOR CONVERSION BETWEEN AC AND AC, BETWEEN AC AND DC, OR BETWEEN DC AND DC, AND FOR USE WITH MAINS OR SIMILAR POWER SUPPLY SYSTEMSCONVERSION OF DC OR AC INPUT POWER INTO SURGE OUTPUT POWERCONTROL OR REGULATION THEREOF transformers  dynamo-electric converters  controlling transformers, reactors or choke coils, control or regulation of electric motors, generators or dynamo-electric converters"
u,H02N,ELECTRIC MACHINES NOT OTHERWISE PROVIDED FOR
u,H02P,"CONTROL OR REGULATION OF ELECTRIC MOTORS, ELECTRIC GENERATORS OR DYNAMO-ELECTRIC CONVERTERSCONTROLLING TRANSFORMERS, REACTORS OR CHOKE COILS"
u,H02S,"GENERATION OF ELECTRIC POWER BY CONVERSION OF INFRARED RADIATION, VISIBLE LIGHT OR ULTRAVIOLET LIGHT, e.g. USING PHOTOVOLTAIC [PV] MODULESobtaining electrical energy from radioactive sources light sensitive inorganic semiconductor devices thermoelectric devices pyroelectric devices light sensitive organic semiconductor devices"
c,H03,ELECTRONIC CIRCUITRY
u,H03B,"GENERATION OF OSCILLATIONS, DIRECTLY OR BY FREQUENCY-CHANGING, BY CIRCUITS EMPLOYING ACTIVE ELEMENTS WHICH OPERATE IN A NON-SWITCHING MANNERGENERATION OF NOISE BY SUCH CIRCUITSgenerators specially adapted for electrophonic musical instruments masers or lasers  generation of oscillations in plasma"
u,H03C,"MODULATIONmasers or lasers coding, decoding or code conversion"
u,H03D,"DEMODULATION OR TRANSFERENCE OF MODULATION FROM ONE CARRIER TO ANOTHERmasers, lasers circuits capable of acting both as modulator and demodulator , e.g. balanced modulators details applicable to both modulators and frequency-changers demodulating pulses which have been modulated with a continuously-variable signal transforming types of pulse modulation relay systems, e.g. repeater stations demodulators adapted for digitally modulated-carrier systems synchronous demodulators adapted for colour television"
u,H03F,AMPLIFIERS
u,H03G,CONTROL OF AMPLIFICATION
u,H03H,"IMPEDANCE NETWORKS, e.g. RESONANT CIRCUITSRESONATORSmeasuring, testing arrangements for producing a reverberation or echo sound impedance networks or resonators consisting of distributed impedances, e.g. of the waveguide type, control of amplification, e.g. bandwidth control of amplifiers, tuning resonant circuits, e.g. tuning coupled resonant circuits, networks for modifying the frequency characteristics of communication systems"
u,H03J,TUNING RESONANT CIRCUITSSELECTING RESONANT CIRCUITS
u,H03K,"PULSE TECHNIQUEmeasuring pulse characteristics modulating sinusoidal oscillations with pulses  transmission of digital information discriminator circuits detecting phase difference between two signals by counting or integrating cycles of oscillation automatic control, starting, synchronisation or stabilisation of generators of electronic oscillations or pulses where the type of generator is irrelevant or unspecified coding, decoding or code conversion, in general"
u,H03L,"AUTOMATIC CONTROL, STARTING, SYNCHRONISATION OR STABILISATION OF GENERATORS OF ELECTRONIC OSCILLATIONS OR PULSESgeneration of oscillations"
u,H03M,"CODING, DECODING OR CODE CONVERSION, IN GENERALusing fluidic means optical analogue/digital converters coding, decoding or code conversion, specially adapted for particular applications, see the relevant subclasses, e.g. , , , , , , , , , , , ciphering or deciphering for cryptography or other purposes involving the need for secrecy"
c,H04,ELECTRIC COMMUNICATION TECHNIQUE
u,H04B,TRANSMISSION
u,H04H,BROADCAST COMMUNICATIONmultiplex communication pictorial communication aspects of broadcast systems
u,H04J,MULTIPLEX COMMUNICATIONpeculiar to transmission of digital information systems for the simultaneous or sequential transmission of more than one television signal in exchanges
u,H04K,SECRET COMMUNICATIONJAMMING OF COMMUNICATION
u,H04L,"TRANSMISSION OF DIGITAL INFORMATION, e.g. TELEGRAPHIC COMMUNICATIONarrangements common to telegraphic and telephonic communication"
u,H04M,TELEPHONIC COMMUNICATIONcircuits for controlling other apparatus via a telephone cable and not involving telephone switching apparatus
u,H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION"
u,H04Q,"SELECTINGswitches, relays, selectors  wireless communication networks"
u,H04R,"LOUDSPEAKERS, MICROPHONES, GRAMOPHONE PICK-UPS OR LIKE ACOUSTIC ELECTROMECHANICAL TRANSDUCERSDEAF-AID SETSPUBLIC ADDRESS SYSTEMSproducing sounds with frequency not determined by supply frequency"
u,H04S,STEREOPHONIC SYSTEMS
u,H04W,"WIRELESS COMMUNICATION NETWORKSbroadcast communication communication systems using wireless links for non-selective communication, e.g. wireless extensions"
c,H05,ELECTRIC TECHNIQUES NOT OTHERWISE PROVIDED FOR
u,H05B,"ELECTRIC HEATING ELECTRIC LIGHT SOURCES NOT OTHERWISE PROVIDED FORCIRCUIT ARRANGEMENTS FOR ELECTRIC LIGHT SOURCES, IN GENERAL"
u,H05C,"ELECTRIC CIRCUITS OR APPARATUS SPECIALLY DESIGNED FOR USE IN EQUIPMENT FOR KILLING, STUNNING, ENCLOSING OR GUIDING LIVING BEINGSstationary means for catching or killing insects by electric means apparatus for the destruction of noxious animals, other than insects, by electricity electric traps for animals slaughtering or stunning by electric current"
u,H05F,STATIC ELECTRICITYNATURALLY-OCCURRING ELECTRICITY
u,H05G,X-RAY TECHNIQUEinvestigating or analysing materials by the use of X-rays apparatus for X-ray photography X-ray tubes TV systems having X-ray input
u,H05H,"PLASMA TECHNIQUEion-beam tubes magnetohydrodynamic generators producing X-rays involving plasma generation PRODUCTION OF ACCELERATED ELECTRICALLY- CHARGED PARTICLES OR OF NEUTRONSobtaining neutrons from radioactive sources , e.g. , , PRODUCTION OR ACCELERATION OF NEUTRAL MOLECULAR OR ATOMIC BEAMSatomic clocks devices using stimulated emission frequency regulation by comparison with a reference frequency determined by energy levels of molecules, atoms, or subatomic particles"
u,H05K,PRINTED CIRCUITSCASINGS OR CONSTRUCTIONAL DETAILS OF ELECTRIC APPARATUSMANUFACTURE OF ASSEMBLAGES OF ELECTRICAL COMPONENTS
c,H10,SEMICONDUCTOR DEVICESELECTRIC SOLID-STATE DEVICES NOT OTHERWISE PROVIDED FOR
u,H10B,ELECTRONIC MEMORY DEVICES
u,H10K,ORGANIC ELECTRIC SOLID-STATE DEVICES
